OrderID,CustomerName,City,Country,FreightType,BookingType,Revenue,TotalLoads,DeliveryStatus,OnTimeDelivery,DriverName,TruckID,OrderDate,DeliveryDate,TransitDays,Month
ORD-10335,Global Supplies,Dubai,UAE,Road Freight,Bulk Contract,8242.95,1,Delivered,True,John Ali,TRK-248,2025-12-12,2025-12-22,10,2025-12
ORD-10015,Global Imports,Nairobi,Kenya,Sea Freight,Standard,17788.05,15,Delivered,True,David Ade,TRK-980,2025-04-28,2025-05-26,28,2025-04
ORD-10644,Vision Imports,Toronto,Canada,Sea Freight,Standard,14276.43,1,Delayed,False,Victor Cole,TRK-907,2025-09-28,2025-10-30,32,2025-09
ORD-10324,Vision Industries,Lagos,Nigeria,Road Freight,Standard,5584.32,10,Delayed,False,Michael Brown,TRK-384,2026-03-13,2026-03-30,17,2026-03
ORD-10774,Elite Exports,Abuja,Nigeria,Road Freight,Standard,7378.94,12,Delivered,True,Ibrahim Mensah,TRK-423,2025-11-27,2025-12-02,5,2025-11
ORD-10222,Apex Holdings,Johannesburg,South Africa,Air Freight,Standard,9630.77,10,Delivered,False,Joseph Okafor,TRK-456,2025-09-08,2025-09-13,5,2025-09
ORD-10179,Titan Logistics,Mumbai,India,Air Freight,Standard,9806.8,4,Delivered,True,Ibrahim Smith,TRK-936,2025-10-16,2025-10-17,1,2025-10
ORD-10521,Prime Industries,Shanghai,China,Road Freight,Standard,7941.63,7,Delivered,True,Victor Musa,TRK-324,2025-05-01,2025-05-06,5,2025-05
ORD-10022,Prime Imports,Lagos,Nigeria,Rail Freight,Standard,6825.17,5,Delivered,True,Joseph Cole,TRK-140,2025-11-01,2025-11-07,6,2025-11
ORD-10961,Vision Partners,London,UK,Sea Freight,Bulk Contract,14490.8,8,Delivered,True,Michael Mensah,TRK-395,2025-06-27,2025-07-16,19,2025-06
ORD-10905,Apex Partners,Toronto,Canada,Sea Freight,Bulk Contract,18618.57,8,Delivered,True,John Musa,TRK-127,2025-08-28,2025-09-18,21,2025-08
ORD-10340,Global Holdings,Port Harcourt,Nigeria,Rail Freight,Standard,14525.85,3,In Transit,False,James Musa,TRK-370,2026-01-12,2026-01-25,13,2026-01
ORD-10431,Global Holdings,Abuja,Nigeria,Sea Freight,Standard,32832.54,15,Delivered,True,James Okafor,TRK-508,2025-03-09,2025-03-29,20,2025-03
ORD-10850,Nova Holdings,Hamburg,Germany,Air Freight,Standard,9876.58,9,In Transit,False,Michael Brown,TRK-314,2025-08-04,2025-08-09,5,2025-08
ORD-10203,Apex Industries,Nairobi,Kenya,Road Freight,Express,4078.28,7,Delivered,True,Ibrahim Mensah,TRK-909,2025-07-23,2025-07-24,1,2025-07
ORD-10917,Elite Retail,São Paulo,Brazil,Road Freight,Standard,4897.61,9,In Transit,False,Samuel Brown,TRK-702,2025-11-07,2025-11-19,12,2025-11
ORD-10093,Metro Supplies,Cairo,Egypt,Rail Freight,Standard,13656.33,7,Delivered,True,Peter Musa,TRK-760,2025-04-22,2025-05-04,12,2025-04
ORD-10068,Global Exports,Abuja,Nigeria,Sea Freight,Express,16517.23,6,Delayed,False,Daniel Musa,TRK-767,2025-10-28,2025-11-12,15,2025-10
ORD-10754,Blue Supplies,Cairo,Egypt,Road Freight,Standard,6159.13,13,Delivered,True,Joseph Brown,TRK-230,2025-02-14,2025-02-17,3,2025-02
ORD-10284,Titan Logistics,Port Harcourt,Nigeria,Sea Freight,Standard,8904.46,6,Delivered,True,Samuel Okafor,TRK-187,2025-01-23,2025-02-10,18,2025-01
ORD-10927,Metro Logistics,New York,USA,Air Freight,Standard,11501.46,5,Delivered,True,Michael Ojo,TRK-174,2025-06-21,2025-06-22,1,2025-06
ORD-10434,Vision Exports,Johannesburg,South Africa,Sea Freight,Express,26609.81,16,Delayed,False,Daniel Ade,TRK-937,2025-03-28,2025-04-23,26,2025-03
ORD-10153,Apex Holdings,Abuja,Nigeria,Sea Freight,Standard,30943.65,5,Delivered,True,Michael Mensah,TRK-933,2025-05-07,2025-05-21,14,2025-05
ORD-10075,Titan Logistics,London,UK,Road Freight,Standard,6450.89,9,Delivered,True,James Smith,TRK-957,2026-01-31,2026-02-08,8,2026-01
ORD-10746,Swift Logistics,Shanghai,China,Sea Freight,Standard,18050.27,8,Delivered,True,Joseph Okafor,TRK-989,2025-12-24,2026-01-15,22,2025-12
ORD-10446,Nova Retail,São Paulo,Brazil,Road Freight,Express,7920.01,12,Delivered,True,Joseph Cole,TRK-727,2025-03-19,2025-03-23,4,2025-03
ORD-10188,Elite Partners,New York,USA,Sea Freight,Standard,28106.24,8,Delivered,True,Michael Khan,TRK-407,2025-07-29,2025-08-12,14,2025-07
ORD-10271,Vision Logistics,Port Harcourt,Nigeria,Road Freight,Standard,6953.65,13,In Transit,False,David Ade,TRK-338,2025-09-10,2025-09-20,10,2025-09
ORD-10487,Apex Holdings,Johannesburg,South Africa,Air Freight,Standard,7884.54,1,Delivered,True,Ibrahim Ali,TRK-658,2025-08-10,2025-08-15,5,2025-08
ORD-10835,Swift Exports,New York,USA,Sea Freight,Bulk Contract,20327.48,6,Delivered,False,Victor Musa,TRK-846,2026-01-03,2026-01-20,17,2026-01
ORD-10512,Elite Retail,Nairobi,Kenya,Air Freight,Standard,13318.86,9,Delivered,True,Daniel Musa,TRK-954,2025-10-31,2025-11-02,2,2025-10
ORD-10685,Metro Retail,Cairo,Egypt,Sea Freight,Express,20789.38,14,Delivered,True,Peter Ade,TRK-630,2025-10-26,2025-11-21,26,2025-10
ORD-10126,Elite Supplies,Port Harcourt,Nigeria,Road Freight,Bulk Contract,9819.88,12,Delivered,True,Victor Okafor,TRK-391,2025-05-09,2025-05-11,2,2025-05
ORD-10116,Prime Holdings,Accra,Ghana,Sea Freight,Standard,22319.0,5,Delivered,True,Daniel Cole,TRK-667,2025-05-27,2025-06-08,12,2025-05
ORD-10057,Titan Imports,Cairo,Egypt,Sea Freight,Express,20653.47,9,Delivered,True,Ibrahim Khan,TRK-413,2025-11-27,2025-12-27,30,2025-11
ORD-10689,Metro Logistics,Mumbai,India,Rail Freight,Standard,9880.35,15,Delivered,True,David Brown,TRK-130,2025-04-16,2025-04-27,11,2025-04
ORD-10929,Blue Logistics,Accra,Ghana,Road Freight,Standard,6519.65,9,Delivered,True,John Ade,TRK-892,2025-04-26,2025-05-08,12,2025-04
ORD-10369,Elite Holdings,Hamburg,Germany,Road Freight,Standard,8997.85,12,Delivered,True,Samuel Cole,TRK-198,2025-02-25,2025-02-27,2,2025-02
ORD-10268,Nova Imports,London,UK,Road Freight,Standard,4451.26,6,Delivered,True,John Smith,TRK-159,2025-06-14,2025-06-22,8,2025-06
ORD-10046,Blue Retail,São Paulo,Brazil,Rail Freight,Standard,9542.81,6,Delivered,True,Ibrahim Ojo,TRK-129,2025-10-07,2025-10-24,17,2025-10
ORD-10349,Nova Logistics,Cairo,Egypt,Sea Freight,Standard,28468.19,7,Delivered,True,David Brown,TRK-614,2025-10-01,2025-10-11,10,2025-10
ORD-10195,Vision Partners,Nairobi,Kenya,Sea Freight,Bulk Contract,15711.1,9,Delivered,True,Daniel Mensah,TRK-850,2025-12-02,2026-01-02,31,2025-12
ORD-10851,Prime Partners,Nairobi,Kenya,Rail Freight,Express,14221.53,12,Delivered,True,Daniel Ali,TRK-520,2026-02-21,2026-03-02,9,2026-02
ORD-10706,Swift Supplies,Abuja,Nigeria,Sea Freight,Standard,25191.21,16,Delivered,True,Victor Mensah,TRK-132,2025-10-19,2025-11-12,24,2025-10
ORD-10752,Prime Exports,São Paulo,Brazil,Rail Freight,Bulk Contract,11404.35,6,Delayed,False,Victor Ojo,TRK-192,2025-04-23,2025-05-13,20,2025-04
ORD-10263,Metro Supplies,Mumbai,India,Road Freight,Standard,3070.42,8,Delivered,True,Joseph Cole,TRK-365,2026-02-04,2026-02-09,5,2026-02
ORD-10443,Elite Imports,Cairo,Egypt,Rail Freight,Bulk Contract,14043.75,6,Delivered,True,Samuel Smith,TRK-805,2025-10-05,2025-10-12,7,2025-10
ORD-10958,Prime Exports,Mumbai,India,Sea Freight,Standard,16485.51,5,Delivered,False,John Cole,TRK-707,2026-01-28,2026-02-25,28,2026-01
ORD-10304,Prime Partners,Johannesburg,South Africa,Sea Freight,Bulk Contract,9548.96,13,Delivered,True,Unknown,TRK-694,2025-06-19,2025-07-10,21,2025-06
ORD-10341,Nova Logistics,Port Harcourt,Nigeria,Air Freight,Bulk Contract,7688.7,9,Delivered,True,Joseph Smith,TRK-602,2025-08-27,2025-08-29,2,2025-08
ORD-10613,Apex Supplies,London,UK,Road Freight,Express,6078.86,7,Delivered,True,Michael Ojo,TRK-793,2025-04-19,2025-04-29,10,2025-04
ORD-10986,Prime Holdings,Dubai,UAE,Road Freight,Standard,7180.62,8,Delayed,False,Samuel Ade,TRK-265,2026-01-11,2026-01-16,5,2026-01
ORD-10149,Nova Industries,New York,USA,Sea Freight,Standard,27690.03,10,Delivered,False,Joseph Ade,TRK-945,2025-03-28,2025-04-25,28,2025-03
ORD-10124,Vision Imports,Dubai,UAE,Air Freight,Standard,13413.64,9,Delivered,True,Victor Khan,TRK-416,2025-08-16,2025-08-21,5,2025-08
ORD-10802,Titan Exports,Toronto,Canada,Air Freight,Standard,7793.14,4,Delivered,True,James Ade,TRK-679,2025-09-26,2025-10-01,5,2025-09
ORD-10869,Metro Supplies,Port Harcourt,Nigeria,Road Freight,Same Day,7710.55,14,Delivered,True,Joseph Ali,TRK-539,2025-08-17,2025-08-25,8,2025-08
ORD-10050,Titan Industries,Lagos,Nigeria,Road Freight,Standard,3452.33,6,Delivered,False,Samuel Cole,TRK-721,2025-02-28,2025-03-11,11,2025-02
ORD-10353,Elite Partners,Port Harcourt,Nigeria,Air Freight,Express,5798.93,15,Delivered,True,Victor Okafor,TRK-397,2025-02-28,2025-03-01,1,2025-02
ORD-10945,Elite Partners,Nairobi,Kenya,Road Freight,Standard,6983.31,8,Delivered,True,Joseph Brown,TRK-142,2025-01-26,2025-01-31,5,2025-01
ORD-10142,Vision Imports,São Paulo,Brazil,Road Freight,Standard,9839.46,1,Delivered,False,David Mensah,TRK-973,2025-08-17,2025-08-22,5,2025-08
ORD-10470,Prime Industries,Cairo,Egypt,Air Freight,Bulk Contract,5799.24,11,Delivered,True,John Khan,TRK-194,2026-03-01,2026-03-04,3,2026-03
ORD-10399,Apex Retail,Mumbai,India,Sea Freight,Express,22198.23,8,Delivered,True,Michael Khan,TRK-855,2025-05-15,2025-06-12,28,2025-05
ORD-10716,Global Supplies,New York,USA,Sea Freight,Same Day,28023.31,5,Delivered,False,Samuel Smith,TRK-227,2026-02-25,2026-03-15,18,2026-02
ORD-10320,Nova Partners,Toronto,Canada,Road Freight,Same Day,5395.59,14,Delayed,False,Samuel Cole,TRK-488,2025-02-23,2025-03-09,14,2025-02
ORD-10019,Apex Partners,New York,USA,Rail Freight,Bulk Contract,7351.35,8,In Transit,False,Daniel Khan,TRK-985,2026-01-21,2026-02-08,18,2026-01
ORD-10826,Titan Partners,Shanghai,China,Road Freight,Standard,6349.89,6,Delivered,True,Ibrahim Brown,TRK-554,2026-01-16,2026-01-20,4,2026-01
ORD-10806,Global Industries,Accra,Ghana,Road Freight,Standard,7589.6,7,In Transit,False,Joseph Brown,TRK-432,2026-02-26,2026-03-03,5,2026-02
ORD-10825,Prime Imports,Lagos,Nigeria,Road Freight,Express,7043.34,9,Delivered,True,David Ade,TRK-682,2026-03-05,2026-03-15,10,2026-03
ORD-10407,Swift Logistics,London,UK,Air Freight,Same Day,11579.61,2,Delivered,True,Daniel Khan,TRK-450,2025-03-06,2025-03-10,4,2025-03
ORD-10537,Metro Supplies,London,UK,Sea Freight,Standard,28973.87,6,Delivered,False,Michael Ojo,TRK-189,2025-12-14,2026-01-10,27,2025-12
ORD-10635,Elite Logistics,Lagos,Nigeria,Rail Freight,Standard,15819.59,10,Delivered,True,David Brown,TRK-540,2025-12-13,2025-12-20,7,2025-12
ORD-10038,Nova Industries,Dubai,UAE,Road Freight,Same Day,6156.68,6,Delivered,True,David Khan,TRK-788,2025-12-04,2025-12-07,3,2025-12
ORD-10175,Elite Retail,Hamburg,Germany,Air Freight,Express,9777.27,13,Delivered,True,David Smith,TRK-476,2025-02-01,2025-02-02,1,2025-02
ORD-10245,Global Logistics,Port Harcourt,Nigeria,Road Freight,Same Day,29928.25,13,Delayed,False,Ibrahim Musa,TRK-393,2025-01-09,2025-01-22,13,2025-01
ORD-10845,Apex Retail,São Paulo,Brazil,Road Freight,Express,7056.05,6,In Transit,False,James Mensah,TRK-185,2025-04-20,2025-04-21,1,2025-04
ORD-10682,Vision Holdings,Abuja,Nigeria,Road Freight,Standard,57076.81,7,Delayed,False,Joseph Cole,TRK-203,2026-02-08,2026-02-26,18,2026-02
ORD-10770,Elite Retail,Accra,Ghana,Sea Freight,Standard,21807.4,15,Delivered,True,Victor Ojo,TRK-243,2025-12-03,2025-12-13,10,2025-12
ORD-10968,Blue Logistics,Dubai,UAE,Road Freight,Express,6456.73,9,Delivered,False,Ibrahim Okafor,TRK-602,2025-04-12,2025-04-23,11,2025-04
ORD-10154,Vision Logistics,Johannesburg,South Africa,Rail Freight,Express,13914.84,7,Delivered,True,David Ali,TRK-617,2025-03-23,2025-04-01,9,2025-03
ORD-10287,Swift Retail,Port Harcourt,Nigeria,Rail Freight,Bulk Contract,14902.92,1,Delivered,False,Peter Okafor,TRK-189,2025-08-05,2025-08-11,6,2025-08
ORD-10617,Swift Supplies,Port Harcourt,Nigeria,Sea Freight,Express,16374.28,14,Delivered,True,James Ojo,TRK-920,2025-01-11,2025-01-26,15,2025-01
ORD-10569,Prime Supplies,Johannesburg,South Africa,Air Freight,Same Day,10493.5,10,Delivered,True,Samuel Ali,TRK-510,2025-02-23,2025-02-27,4,2025-02
ORD-10759,Vision Holdings,Toronto,Canada,Sea Freight,Express,14830.69,15,Delayed,False,James Mensah,TRK-122,2025-12-25,2026-02-03,40,2025-12
ORD-10017,Prime Logistics,Cairo,Egypt,Air Freight,Standard,11056.36,3,Delivered,True,Ibrahim Brown,TRK-919,2025-08-05,2025-08-09,4,2025-08
ORD-10322,Nova Imports,Abuja,Nigeria,Sea Freight,Standard,20279.8,6,Delivered,True,Peter Musa,TRK-635,2025-12-14,2026-01-09,26,2025-12
ORD-10255,Blue Exports,Mumbai,India,Sea Freight,Express,23893.2,7,Delivered,True,John Ali,TRK-124,2025-10-30,2025-11-23,24,2025-10
ORD-10688,Nova Imports,Abuja,Nigeria,Sea Freight,Express,17316.49,12,Delivered,True,Michael Ojo,TRK-852,2025-04-23,2025-04-30,7,2025-04
ORD-10984,Titan Holdings,Hamburg,Germany,Road Freight,Standard,5649.17,12,Delayed,False,James Brown,TRK-954,2026-01-25,2026-02-01,7,2026-01
ORD-10190,Global Retail,Nairobi,Kenya,Sea Freight,Standard,16121.95,5,Delivered,True,Ibrahim Cole,TRK-717,2025-07-09,2025-07-21,12,2025-07
ORD-10115,Nova Logistics,Shanghai,China,Rail Freight,Standard,9443.72,8,Delivered,True,Peter Musa,TRK-175,2025-08-29,2025-09-10,12,2025-08
ORD-10631,Metro Partners,Cairo,Egypt,Road Freight,Express,6969.76,4,Delivered,True,Ibrahim Ade,TRK-265,2025-11-28,2025-12-04,6,2025-11
ORD-10606,Apex Imports,São Paulo,Brazil,Sea Freight,Express,16971.15,11,Delivered,True,Ibrahim Ali,TRK-853,2025-02-13,2025-02-21,8,2025-02
ORD-10180,Prime Partners,Lagos,Nigeria,Road Freight,Express,6934.82,14,Delivered,False,John Smith,TRK-518,2025-06-26,2025-06-27,1,2025-06
ORD-10301,Swift Logistics,Nairobi,Kenya,Road Freight,Bulk Contract,7565.29,13,Delayed,False,Daniel Smith,TRK-365,2025-11-04,2025-11-19,15,2025-11
ORD-10940,Apex Retail,Shanghai,China,Road Freight,Bulk Contract,7736.73,14,Delayed,False,Victor Ojo,TRK-534,2026-01-12,2026-01-22,10,2026-01
ORD-10728,Blue Holdings,Shanghai,China,Road Freight,Standard,7356.01,9,Delivered,False,Victor Brown,TRK-287,2025-01-28,2025-02-09,12,2025-01
ORD-10739,Metro Exports,Cairo,Egypt,Road Freight,Bulk Contract,4402.51,6,Delayed,False,James Khan,TRK-866,2025-02-25,2025-03-15,18,2025-02
ORD-10973,Apex Retail,Mumbai,India,Sea Freight,Express,24639.7,7,Delivered,True,John Smith,TRK-597,2025-12-12,2025-12-30,18,2025-12
ORD-10787,Prime Holdings,Hamburg,Germany,Sea Freight,Standard,25265.01,7,Delivered,True,Daniel Khan,TRK-186,2025-06-29,2025-08-01,33,2025-06
ORD-10517,Titan Exports,Port Harcourt,Nigeria,Sea Freight,Same Day,18617.69,14,Delivered,True,Ibrahim Mensah,TRK-813,2025-01-24,2025-02-21,28,2025-01
ORD-10045,Global Industries,Cairo,Egypt,Sea Freight,Express,22679.54,11,In Transit,False,James Ali,TRK-973,2025-01-11,2025-02-11,31,2025-01
ORD-10926,Global Supplies,London,UK,Road Freight,Bulk Contract,3851.45,11,In Transit,False,Joseph Ojo,TRK-369,2025-09-14,2025-09-20,6,2025-09
ORD-10157,Prime Holdings,Abuja,Nigeria,Sea Freight,Standard,31138.35,8,Delivered,True,Peter Brown,TRK-671,2026-02-27,2026-03-28,29,2026-02
ORD-10760,Titan Retail,London,UK,Sea Freight,Standard,30547.24,10,Delivered,True,Michael Musa,TRK-503,2025-06-28,2025-08-01,34,2025-06
ORD-10171,Metro Retail,São Paulo,Brazil,Road Freight,Bulk Contract,6440.94,5,Delivered,True,Unknown,TRK-636,2025-01-20,2025-01-22,2,2025-01
ORD-10016,Nova Partners,Johannesburg,South Africa,Air Freight,Standard,8966.26,3,Delivered,True,Michael Ojo,TRK-926,2025-04-20,2025-04-25,5,2025-04
ORD-10511,Metro Partners,Nairobi,Kenya,Air Freight,Standard,8939.11,16,Delivered,True,David Ojo,TRK-852,2025-04-08,2025-04-11,3,2025-04
ORD-10048,Apex Retail,Shanghai,China,Sea Freight,Standard,24072.84,9,Delivered,True,Ibrahim Smith,TRK-954,2025-04-19,2025-05-13,24,2025-04
ORD-10991,Elite Imports,Abuja,Nigeria,Sea Freight,Standard,17612.98,11,Delivered,True,Peter Ade,TRK-297,2025-08-28,2025-09-26,29,2025-08
ORD-10857,Nova Holdings,Lagos,Nigeria,Air Freight,Express,7661.68,7,Delayed,False,Michael Musa,TRK-500,2025-09-23,2025-09-30,7,2025-09
ORD-10515,Nova Supplies,Toronto,Canada,Road Freight,Standard,5536.72,1,Delivered,True,David Okafor,TRK-609,2025-06-07,2025-06-10,3,2025-06
ORD-10911,Titan Partners,Lagos,Nigeria,Rail Freight,Standard,11213.0,5,Delivered,True,Joseph Okafor,TRK-542,2025-04-05,2025-04-23,18,2025-04
ORD-10480,Elite Supplies,Dubai,UAE,Air Freight,Standard,10606.81,13,Delayed,False,Ibrahim Okafor,TRK-433,2025-05-25,2025-06-03,9,2025-05
ORD-10283,Vision Retail,Nairobi,Kenya,Air Freight,Standard,3904.69,3,Delivered,True,David Musa,TRK-496,2026-03-09,2026-03-10,1,2026-03
ORD-10734,Apex Holdings,Port Harcourt,Nigeria,Rail Freight,Standard,7814.41,9,Delayed,False,Peter Ali,TRK-601,2026-01-09,2026-01-29,20,2026-01
ORD-10669,Metro Industries,Johannesburg,South Africa,Road Freight,Bulk Contract,5301.28,8,Delivered,True,Michael Ojo,TRK-713,2026-01-21,2026-01-30,9,2026-01
ORD-10225,Blue Holdings,Accra,Ghana,Air Freight,Standard,8843.3,11,Delivered,False,Victor Musa,TRK-768,2025-01-28,2025-01-31,3,2025-01
ORD-10026,Nova Imports,Abuja,Nigeria,Rail Freight,Standard,9630.77,10,Delivered,True,Peter Khan,TRK-803,2025-02-24,2025-03-12,16,2025-02
ORD-10798,Global Exports,São Paulo,Brazil,Road Freight,Standard,7114.48,16,Delivered,True,Peter Brown,TRK-859,2025-09-09,2025-09-16,7,2025-09
ORD-10437,Global Retail,Toronto,Canada,Rail Freight,Express,11884.06,15,Delivered,True,Michael Cole,TRK-377,2025-07-12,2025-07-23,11,2025-07
ORD-10969,Metro Partners,London,UK,Road Freight,Express,7954.42,8,Delivered,True,Victor Mensah,TRK-998,2025-12-19,2025-12-22,3,2025-12
ORD-10364,Vision Exports,Cairo,Egypt,Sea Freight,Bulk Contract,18221.68,4,Delivered,True,Michael Okafor,TRK-626,2025-09-04,2025-10-03,29,2025-09
ORD-10229,Nova Industries,Johannesburg,South Africa,Road Freight,Standard,5003.43,3,Delayed,False,Joseph Ali,TRK-269,2025-03-02,2025-03-10,8,2025-03
ORD-10037,Vision Partners,Cairo,Egypt,Sea Freight,Standard,3661.78,11,Delivered,True,Daniel Khan,TRK-623,2025-08-09,2025-09-13,35,2025-08
ORD-10985,Vision Partners,Port Harcourt,Nigeria,Air Freight,Express,10483.89,1,Delivered,True,Peter Khan,TRK-429,2026-03-23,2026-03-24,1,2026-03
ORD-10374,Elite Partners,Accra,Ghana,Rail Freight,Standard,9859.69,2,Delivered,True,James Smith,TRK-691,2025-10-10,2025-10-27,17,2025-10
ORD-10469,Prime Retail,Lagos,Nigeria,Sea Freight,Standard,23706.6,5,Delivered,True,Peter Ade,TRK-378,2025-03-26,2025-04-23,28,2025-03
ORD-10987,Elite Partners,London,UK,Road Freight,Standard,5966.32,6,Delivered,False,Samuel Musa,TRK-528,2025-02-28,2025-03-02,2,2025-02
ORD-10908,Global Imports,Abuja,Nigeria,Road Freight,Express,2126.73,5,Delivered,True,Victor Mensah,TRK-675,2026-03-19,2026-03-20,1,2026-03
ORD-10741,Swift Imports,Port Harcourt,Nigeria,Sea Freight,Express,34088.75,6,Delivered,True,John Mensah,TRK-928,2025-04-04,2025-04-29,25,2025-04
ORD-10194,Apex Retail,Johannesburg,South Africa,Sea Freight,Express,28652.97,5,Delivered,True,Samuel Khan,TRK-437,2025-03-16,2025-03-24,8,2025-03
ORD-10934,Blue Partners,Dubai,UAE,Road Freight,Express,4036.26,6,Delivered,True,James Brown,TRK-898,2025-10-06,2025-10-09,3,2025-10
ORD-10881,Prime Retail,London,UK,Sea Freight,Standard,22528.04,1,Delivered,True,James Okafor,TRK-461,2025-05-24,2025-06-13,20,2025-05
ORD-10503,Prime Supplies,Lagos,Nigeria,Road Freight,Standard,7611.35,10,Delivered,False,Joseph Mensah,TRK-484,2026-03-04,2026-03-09,5,2026-03
ORD-10989,Vision Imports,Accra,Ghana,Sea Freight,Standard,16589.86,9,Delivered,True,Peter Mensah,TRK-268,2026-01-01,2026-01-22,21,2026-01
ORD-10847,Swift Holdings,Johannesburg,South Africa,Rail Freight,Standard,12442.33,15,Delivered,True,Peter Cole,TRK-498,2025-08-03,2025-08-15,12,2025-08
ORD-10579,Prime Retail,Johannesburg,South Africa,Sea Freight,Standard,28872.36,6,Delivered,True,David Brown,TRK-273,2025-05-01,2025-05-31,30,2025-05
ORD-10988,Nova Industries,Cairo,Egypt,Air Freight,Standard,11810.28,11,In Transit,False,Joseph Mensah,TRK-244,2026-01-04,2026-01-07,3,2026-01
ORD-10162,Apex Partners,Hamburg,Germany,Rail Freight,Standard,8478.94,3,Delivered,True,John Mensah,TRK-631,2025-06-10,2025-06-21,11,2025-06
ORD-10717,Swift Imports,London,UK,Road Freight,Standard,5699.18,9,Delivered,True,John Musa,TRK-321,2025-01-06,2025-01-18,12,2025-01
ORD-10152,Apex Exports,Dubai,UAE,Sea Freight,Express,21853.69,8,Delivered,False,Peter Musa,TRK-675,2026-01-03,2026-01-20,17,2026-01
ORD-10696,Global Imports,Dubai,UAE,Road Freight,Standard,9624.1,8,Delivered,False,Michael Khan,TRK-562,2025-07-25,2025-08-06,12,2025-07
ORD-10715,Vision Partners,Cairo,Egypt,Road Freight,Standard,6553.33,11,Delivered,True,David Okafor,TRK-661,2025-02-28,2025-03-04,4,2025-02
ORD-10928,Apex Supplies,Mumbai,India,Rail Freight,Bulk Contract,16873.63,6,Delivered,True,Victor Ojo,TRK-232,2026-01-27,2026-02-13,17,2026-01
ORD-10111,Metro Exports,Shanghai,China,Sea Freight,Standard,26803.82,1,Delivered,True,Joseph Ojo,TRK-951,2025-11-24,2025-12-17,23,2025-11
ORD-10226,Blue Retail,Dubai,UAE,Sea Freight,Standard,15099.92,10,Delivered,True,John Smith,TRK-330,2025-08-16,2025-09-10,25,2025-08
ORD-10703,Elite Logistics,Abuja,Nigeria,Sea Freight,Standard,12047.33,14,Delayed,False,Peter Mensah,TRK-691,2025-12-24,2026-01-19,26,2025-12
ORD-10103,Prime Imports,Shanghai,China,Road Freight,Express,6927.06,10,Delayed,False,Samuel Ojo,TRK-329,2026-01-05,2026-01-12,7,2026-01
ORD-10421,Prime Imports,Johannesburg,South Africa,Road Freight,Standard,3979.1,9,Delivered,True,Victor Okafor,TRK-203,2025-09-28,2025-09-30,2,2025-09
ORD-10419,Metro Imports,Abuja,Nigeria,Air Freight,Express,11460.81,7,Delivered,True,Joseph Okafor,TRK-113,2025-09-08,2025-09-10,2,2025-09
ORD-10848,Metro Logistics,Shanghai,China,Air Freight,Express,6499.17,5,Delivered,True,Samuel Ojo,TRK-251,2025-02-09,2025-02-11,2,2025-02
ORD-10796,Global Retail,Accra,Ghana,Road Freight,Same Day,6785.81,11,Delivered,True,David Smith,TRK-472,2025-08-07,2025-08-16,9,2025-08
ORD-10672,Global Retail,Mumbai,India,Road Freight,Same Day,7709.2,2,Delivered,True,Peter Khan,TRK-192,2025-07-09,2025-07-14,5,2025-07
ORD-10119,Metro Supplies,Hamburg,Germany,Air Freight,Standard,7345.53,11,Delivered,True,Peter Okafor,TRK-671,2025-07-29,2025-08-01,3,2025-07
ORD-10053,Metro Partners,New York,USA,Sea Freight,Standard,35203.3,8,Delivered,False,Samuel Ali,TRK-280,2026-03-11,2026-04-03,23,2026-03
ORD-10151,Global Exports,New York,USA,Rail Freight,Standard,14615.53,10,Delayed,False,Daniel Ali,TRK-595,2025-12-17,2026-01-01,15,2025-12
ORD-10403,Vision Retail,Shanghai,China,Road Freight,Standard,6399.84,6,Delivered,True,John Ali,TRK-917,2025-10-01,2025-10-03,2,2025-10
ORD-10963,Nova Holdings,São Paulo,Brazil,Sea Freight,Express,4287.99,6,Delivered,True,Daniel Musa,TRK-229,2026-03-03,2026-03-11,8,2026-03
ORD-10207,Vision Holdings,Abuja,Nigeria,Air Freight,Standard,9830.79,5,Delivered,True,David Ade,TRK-191,2025-05-19,2025-05-20,1,2025-05
ORD-10658,Prime Imports,Abuja,Nigeria,Road Freight,Express,4082.8,6,Delivered,True,Joseph Musa,TRK-690,2026-02-12,2026-02-15,3,2026-02
ORD-10778,Elite Holdings,Abuja,Nigeria,Road Freight,Standard,7644.45,4,In Transit,False,Daniel Cole,TRK-230,2025-07-19,2025-07-23,4,2025-07
ORD-10008,Swift Partners,Toronto,Canada,Road Freight,Standard,4176.9,9,Delivered,True,David Ade,TRK-981,2025-10-26,2025-11-03,8,2025-10
ORD-10824,Swift Holdings,Shanghai,China,Road Freight,Bulk Contract,8137.29,18,Delivered,True,John Ali,TRK-480,2025-04-18,2025-04-23,5,2025-04
ORD-10036,Apex Exports,Accra,Ghana,Road Freight,Standard,5935.51,14,Delivered,True,Joseph Cole,TRK-408,2025-10-11,2025-10-15,4,2025-10
ORD-10452,Elite Exports,São Paulo,Brazil,Sea Freight,Bulk Contract,23337.69,8,Delivered,True,Daniel Ojo,TRK-192,2025-08-05,2025-08-24,19,2025-08
ORD-10651,Vision Holdings,Hamburg,Germany,Road Freight,Express,5685.07,4,Delayed,False,Samuel Mensah,TRK-617,2025-10-27,2025-11-07,11,2025-10
ORD-10253,Swift Imports,São Paulo,Brazil,Road Freight,Standard,4933.69,4,Delivered,True,Victor Ade,TRK-510,2025-07-10,2025-07-13,3,2025-07
